P_SWITCH_YEAR,P_PFPR,P_TACT,FREQ_580Y_2032,PFPR_2032,TFR_10Y,Run
2026,0.001,baseline,0.486612,0.000378,0.155650547,run54
2026,0.001,baseline,0.507599,0.0004245,0.178076967,run55
2026,0.001,baseline,0.619883,0.0002095,0.135366336,run56
2026,0.001,baseline,0.876912,0.0006285,0.271614951,run57
2026,0.001,baseline,0.042885,0.000213,0.090251308,run58
2026,0.001,baseline,0.116162,0.000084,0.077025581,run59
2026,0.001,baseline,0.120879,0.000073,0.073975834,run6
2026,0.001,baseline,0.0415704,0.000194,0.089095706,run60
2026,0.001,baseline,0.703704,0.000345,0.19122579,run61
2026,0.001,baseline,0.763527,0.0004345,0.18522586,run62
2026,0.001,baseline,0.552391,0.0004305,0.150335988,run63
2026,0.001,baseline,0.0732218,0.000197,0.106791354,run64
2026,0.001,baseline,0.0564516,0.00011,0.073402574,run65
2026,0.001,baseline,0.918011,0.0003185,0.232704947,run66
2026,0.001,baseline,0.951515,0.000494,0.282996144,run67
2026,0.001,baseline,0.0657895,0.000028,0.110306609,run68
2026,0.001,baseline,0.795993,0.001221,0.228416185,run69
2026,0.001,baseline,0.0661765,0.0001155,0.089978409,run7
2026,0.001,baseline,0.0434783,0.00002,0.090730942,run70
2026,0.001,baseline,0.711443,0.000081,0.162255393,run71
2026,0.001,baseline,0.204082,0.0001405,0.080307937,run72
2026,0.001,baseline,0.0102459,0.0002075,0.094573266,run73
2026,0.001,baseline,0.106452,0.000282,0.077561686,run74
2026,0.001,baseline,0.374233,0.000072,0.074805532,run75
2026,0.001,baseline,0.892037,0.0012175,0.274105378,run76
2026,0.001,baseline,0.0854871,0.0002115,0.082413463,run77
2026,0.001,baseline,0.159036,0.0001755,0.092894706,run78
2026,0.001,baseline,0.106195,0.0000985,0.077785547,run79
2026,0.001,baseline,0.703422,0.00011,0.086943477,run8
2026,0.001,baseline,0.031746,0.0000285,0.081707565,run80
2026,0.001,baseline,0.441624,0.0001715,0.098063108,run81
2026,0.001,baseline,0.301688,0.000207,0.083418566,run82
2026,0.001,baseline,0.136,0.000049,0.068903293,run83
2026,0.001,baseline,0.684729,0.000091,0.072287899,run84
2026,0.001,baseline,0.0752,0.0002605,0.082434243,run85
2026,0.001,baseline,0.190813,0.0001165,0.072374908,run86
2026,0.001,baseline,0.013245,0.000071,0.088517823,run87
2026,0.001,baseline,0.0410959,0.0000265,0.091566354,run88
2026,0.001,baseline,0.0706522,0.000079,0.108387357,run89
2026,0.001,baseline,0.813978,0.0008,0.180137925,run9
2026,0.001,baseline,0.175,0.000037,0.08061446,run90
2026,0.001,baseline,0.605634,0.0000605,0.071396811,run91
2026,0.001,baseline,0.732438,0.0004185,0.178687801,run92
2026,0.001,baseline,0.13522,0.00013,0.08407889,run93
2026,0.001,baseline,0.0123457,0.0000985,0.066876906,run94
2026,0.001,baseline,0.563063,0.0000915,0.078261525,run95
2026,0.001,baseline,0.0657439,0.0001285,0.078546846,run96
2026,0.001,baseline,0.604502,0.00013,0.139014019,run97
2026,0.001,baseline,0.0122449,0.000102,0.06817155,run98
2026,0.001,baseline,0.0988372,0.0000695,0.076567457,run99
2027,0.001,baseline,0.625,0.0000795,0.131887649,run1
2027,0.001,baseline,0.101266,0.0001415,0.072580515,run10
2027,0.001,baseline,0.291667,0.0000295,0.063670384,run100
2027,0.001,baseline,0.173077,0.000026,0.076169864,run11
2027,0.001,baseline,0.00483092,0.0001775,0.086748334,run12
2027,0.001,baseline,0.015873,0.0000755,0.064208552,run13
2027,0.001,baseline,0.158088,0.0002285,0.080208684,run14
2027,0.001,baseline,0.0606061,0.000014,0.067268696,run15
2027,0.001,baseline,0.0138889,0.0001285,0.071533724,run16
2027,0.001,baseline,0.548139,0.0003265,0.166495093,run17
2027,0.001,baseline,0.0893471,0.000127,0.068211658,run18
2027,0.001,baseline,0.225256,0.0001255,0.077459979,run19
2027,0.001,baseline,0.598058,0.00022,0.129130847,run2
2027,0.001,baseline,0.00507614,0.000081,0.087347126,run20
2027,0.001,baseline,0.569832,0.0000705,0.094510811,run21
2027,0.001,baseline,0.397476,0.0001355,0.077843025,run22
2027,0.001,baseline,0.0617284,0.0000345,0.091177423,run23
2027,0.001,baseline,0.725051,0.0002105,0.18309738,run24
2027,0.001,baseline,0.403509,0.000127,0.069394795,run25
2027,0.001,baseline,0.730496,0.000183,0.164768573,run26
2027,0.001,baseline,0.113208,0.0000745,0.088987692,run27
2027,0.001,baseline,0.925912,0.0011345,0.239317019,run28
2027,0.001,baseline,0.307692,0.000088,0.097977687,run29
2027,0.001,baseline,0.494505,0.000039,0.083346947,run3
2027,0.001,baseline,0.0909091,0.000034,0.09498739,run30
2027,0.001,baseline,0.102767,0.000107,0.083379389,run31
2027,0.001,baseline,0.0657084,0.000212,0.080874568,run32
2027,0.001,baseline,0.111111,0.000007,0.056569333,run33
2027,0.001,baseline,0.544444,0.0001505,0.103297847,run34
2027,0.001,baseline,0.186047,0.0000195,0.070215042,run35
2027,0.001,baseline,0.192,0.000271,0.106384906,run36
2027,0.001,baseline,0.486755,0.000268,0.117134966,run37
2027,0.001,baseline,0.633106,0.000265,0.116701989,run38
2027,0.001,baseline,0.201439,0.0001175,0.072239697,run39
2027,0.001,baseline,0.523392,0.0001415,0.111965796,run4
2027,0.001,baseline,0.436893,0.00009,0.077724916,run40
2027,0.001,baseline,0.982988,0.0028035,0.3457652,run41
2027,0.001,baseline,0.849596,0.0006935,0.192424185,run42
2027,0.001,baseline,0.00847458,0.000053,0.082107668,run43
2027,0.001,baseline,0.966493,0.0005635,0.308265668,run44
2027,0.001,baseline,0.0672646,0.0000825,0.076849648,run45
2027,0.001,baseline,0.169811,0.0001365,0.084161529,run46
2027,0.001,baseline,0.22449,0.000041,0.072798122,run47
2027,0.001,baseline,0.688692,0.0006315,0.18014833,run48
2027,0.001,baseline,0.603175,0.000022,0.065717621,run49
2027,0.001,baseline,0.100592,0.000074,0.085142081,run5
2027,0.001,baseline,0.0438596,0.0000985,0.079892032,run50
2027,0.001,baseline,0.306195,0.0002565,0.097165617,run51
2027,0.001,baseline,0.151111,0.0001025,0.085749824,run52
2027,0.001,baseline,0.0837989,0.0000835,0.068324252,run53
2027,0.001,baseline,0.0200573,0.000156,0.09404985,run54
2027,0.001,baseline,0.124088,0.0001195,0.066291683,run55
2027,0.001,baseline,0.0152672,0.0000555,0.073465639,run56
2027,0.001,baseline,0.524194,0.000117,0.079346699,run57
2027,0.001,baseline,0.0615385,0.000112,0.077619543,run58
2027,0.001,baseline,0.375,0.0000685,0.070177959,run59
2027,0.001,baseline,0.493113,0.0001585,0.111763265,run6
2027,0.001,baseline,1,0.000017,0.058405265,run60
2027,0.001,baseline,0.170455,0.00004,0.085078897,run61
2027,0.001,baseline,0.796403,0.000679,0.213962535,run62
2027,0.001,baseline,0.13253,0.000037,0.078224458,run63
2027,0.001,baseline,0.324201,0.0000945,0.108579405,run64
2027,0.001,baseline,0.852713,0.000333,0.244640485,run65
2027,0.001,baseline,0.0357143,0.000039,0.078139212,run66
2027,0.001,baseline,0.368966,0.000115,0.106431262,run67
2027,0.001,baseline,0.887135,0.0009,0.230244326,run68
2027,0.001,baseline,0.557377,0.0001565,0.104513926,run69
2027,0.001,baseline,0.592593,0.0000515,0.102184386,run7
2027,0.001,baseline,0.391509,0.0000835,0.077049606,run70
2027,0.001,baseline,0.63327,0.000456,0.152573526,run71
2027,0.001,baseline,0.135354,0.000217,0.101278648,run72
2027,0.001,baseline,0.470163,0.000235,0.086997492,run73
2027,0.001,baseline,0.979672,0.0022815,0.305502486,run74
2027,0.001,baseline,0.468665,0.000315,0.129080724,run75
2027,0.001,baseline,0.13447,0.0002235,0.077574262,run76
2027,0.001,baseline,0.703625,0.0004035,0.189075667,run77
2027,0.001,baseline,0.112861,0.0001575,0.077590973,run78
2027,0.001,baseline,0.639594,0.0001695,0.079054326,run79
2027,0.001,baseline,0.179487,0.000029,0.054429341,run8
2027,0.001,baseline,0.411451,0.0003285,0.126984082,run80
2027,0.001,baseline,0.126866,0.000123,0.092367191,run81
2027,0.001,baseline,0.00561798,0.000075,0.08133659,run82
2027,0.001,baseline,0.864198,0.000036,0.076110797,run83
2027,0.001,baseline,0.25,0.0001755,0.066929215,run84
2027,0.001,baseline,0.616528,0.000972,0.174772057,run85
2027,0.001,baseline,0.125,0.000072,0.083562006,run86
2027,0.001,baseline,0.00869565,0.0000525,0.066443888,run87
2027,0.001,baseline,0.0471698,0.00009,0.074560176,run88
2027,0.001,baseline,0.816473,0.00062,0.235149751,run89
2027,0.001,baseline,0.294479,0.0000655,0.07402212,run9
2027,0.001,baseline,0.957082,0.0023845,0.289032806,run90
2027,0.001,baseline,0.127168,0.000075,0.080712355,run91
2027,0.001,baseline,0.41844,0.00006,0.088848442,run92
2027,0.001,baseline,0.108303,0.000116,0.084363146,run93
2027,0.001,baseline,0.120219,0.0000795,0.077889635,run94
2027,0.001,baseline,0.402778,0.000031,0.074186503,run95
2027,0.001,baseline,0.0806452,0.000054,0.069693215,run96
2027,0.001,baseline,0.0128205,0.000039,0.073482775,run97
2027,0.001,baseline,0.0904762,0.0000925,0.087435488,run98
2027,0.001,baseline,0.011236,0.0000375,0.104550578,run99
2022,0.01,baseline,0.231775,0.0016755,0.107753852,run1
2022,0.01,baseline,0.614648,0.003086,0.153806183,run10
2022,0.01,baseline,0.861353,0.0057395,0.234700327,run100
2022,0.01,baseline,0.879361,0.00818,0.238576356,run11
2022,0.01,baseline,0.433936,0.0017025,0.111970933,run12
2022,0.01,baseline,0.74753,0.004079,0.187907898,run13
2022,0.01,baseline,0.717168,0.0033985,0.17491608,run14
2022,0.01,baseline,0.264419,0.000979,0.094034449,run15
2022,0.01,baseline,0.38354,0.0017825,0.11613458,run16
2022,0.01,baseline,0.245111,0.001326,0.09991281,run17
2022,0.01,baseline,0.350546,0.0016125,0.107629841,run18
2022,0.01,baseline,0.509304,0.002297,0.12644982,run19
2022,0.01,baseline,0.563596,0.0030635,0.143779868,run2
2022,0.01,baseline,0.639875,0.0028725,0.141464959,run20
2022,0.01,baseline,0.733955,0.0036725,0.176379982,run21
2022,0.01,baseline,0.583114,0.002458,0.140162259,run22
2022,0.01,baseline,0.685775,0.002968,0.143037723,run23
2022,0.01,baseline,0.923293,0.012119,0.270178518,run24
2022,0.01,baseline,0.676672,0.0038965,0.169268079,run25
2022,0.01,baseline,0.682793,0.0040615,0.173181496,run26
2022,0.01,baseline,0.500607,0.0031475,0.142028842,run27
2022,0.01,baseline,0.487333,0.0018615,0.117122009,run28
2022,0.01,baseline,0.881035,0.0079635,0.239076176,run29
2022,0.01,baseline,0.848529,0.0064045,0.224822588,run3
2022,0.01,baseline,0.271322,0.0012485,0.104003191,run30
2022,0.01,baseline,0.586705,0.001753,0.13401349,run31
2022,0.01,baseline,0.241686,0.0016735,0.094350443,run32
2022,0.01,baseline,0.702648,0.003536,0.169507093,run33
2022,0.01,baseline,0.625669,0.0020795,0.141835781,run34
2022,0.01,baseline,0.457207,0.001531,0.114685685,run35
2022,0.01,baseline,0.792427,0.004018,0.184341219,run36
2022,0.01,baseline,0.110344,0.0012645,0.085889101,run37
2022,0.01,baseline,0.774987,0.0040615,0.1902208,run38
2022,0.01,baseline,0.396187,0.001849,0.124429183,run39
2022,0.01,baseline,0.405698,0.0017245,0.128796362,run4
2022,0.01,baseline,0.454831,0.0019055,0.112481432,run40
2022,0.01,baseline,0.321143,0.001426,0.095967309,run41
2022,0.01,baseline,0.20216,0.0016895,0.096583794,run42
2022,0.01,baseline,0.858321,0.0067275,0.229160209,run43
2022,0.01,baseline,0.403308,0.0017785,0.121678873,run44
2022,0.01,baseline,0.572317,0.0026665,0.148394296,run45
2022,0.01,baseline,0.724183,0.0032245,0.178186326,run46
2022,0.01,baseline,0.117315,0.001616,0.093245024,run47
2022,0.01,baseline,0.432787,0.001839,0.124442246,run48
2022,0.01,baseline,0.32714,0.00131,0.0960765,run49
2022,0.01,baseline,0.476986,0.001609,0.117223227,run5
2022,0.01,baseline,0.103288,0.001459,0.081030061,run50
2022,0.01,baseline,0.584138,0.001723,0.141125439,run51
2022,0.01,baseline,0.371626,0.001874,0.113156853,run52
2022,0.01,baseline,0.730789,0.0033765,0.159353404,run53
2022,0.01,baseline,0.892162,0.0089675,0.261163193,run54
2022,0.01,baseline,0.498454,0.0016565,0.111945105,run55
2022,0.01,baseline,0.774578,0.004587,0.187600282,run56
2022,0.01,baseline,0.728737,0.0036535,0.183522776,run57
2022,0.01,baseline,0.705571,0.0033565,0.176343121,run58
2022,0.01,baseline,0.276574,0.001682,0.104918189,run59
2022,0.01,baseline,0.532106,0.002668,0.15487167,run6
2022,0.01,baseline,0.668115,0.004609,0.177090684,run60
2022,0.01,baseline,0.433738,0.002236,0.121486571,run61
2022,0.01,baseline,0.82717,0.006751,0.219678006,run62
2022,0.01,baseline,0.176416,0.0008965,0.088788398,run63
2022,0.01,baseline,0.378489,0.0016545,0.114590766,run64
2022,0.01,baseline,0.241516,0.0009315,0.080777167,run65
2022,0.01,baseline,0.3973,0.001329,0.104893122,run66
2022,0.01,baseline,0.536816,0.0025025,0.123914992,run67
2022,0.01,baseline,0.80987,0.005112,0.203670639,run68
2022,0.01,baseline,0.639308,0.003073,0.161285327,run69
2022,0.01,baseline,0.243168,0.001082,0.093125207,run7
2022,0.01,baseline,0.849755,0.0062435,0.207976299,run70
2022,0.01,baseline,0.32033,0.0009345,0.097464451,run71
2022,0.01,baseline,0.783548,0.0051405,0.203556246,run72
2022,0.01,baseline,0.761941,0.004777,0.195800366,run73
2022,0.01,baseline,0.662429,0.002916,0.142753387,run74
2022,0.01,baseline,0.348446,0.0009975,0.088648778,run75
2022,0.01,baseline,0.682772,0.0032615,0.169479991,run76
2022,0.01,baseline,0.585872,0.003099,0.150960073,run77
2022,0.01,baseline,0.357962,0.00236,0.117538972,run78
2022,0.01,baseline,0.725911,0.0038855,0.17441182,run79
2022,0.01,baseline,0.483777,0.001602,0.131065181,run8
2022,0.01,baseline,0.576739,0.0025055,0.144952645,run80
2022,0.01,baseline,0.676406,0.002768,0.16454153,run81
2022,0.01,baseline,0.764888,0.00475,0.18777567,run82
2022,0.01,baseline,0.625312,0.002919,0.163845875,run83
2022,0.01,baseline,0.142809,0.0012885,0.089948036,run84
2022,0.01,baseline,0.688169,0.0039205,0.164496938,run85
2022,0.01,baseline,0.621291,0.003052,0.1540019,run86
2022,0.01,baseline,0.42535,0.0015045,0.102262326,run87
2022,0.01,baseline,0.936949,0.0102525,0.278617485,run88
2022,0.01,baseline,0.882474,0.011118,0.267401133,run89
2022,0.01,baseline,0.860392,0.0080505,0.234556915,run9
2022,0.01,baseline,0.418797,0.001742,0.117309508,run90
2022,0.01,baseline,0.735491,0.0038925,0.180446522,run91
2022,0.01,baseline,0.490781,0.0023555,0.13423887,run92
2022,0.01,baseline,0.852596,0.0058885,0.224344105,run93
2022,0.01,baseline,0.811465,0.005669,0.204671995,run94
2022,0.01,baseline,0.60088,0.002259,0.140110891,run95
2022,0.01,baseline,0.0998004,0.0014735,0.09281141,run96
2022,0.01,baseline,0.104596,0.0012805,0.08786391,run97
2022,0.01,baseline,0.370049,0.001393,0.107314801,run98
2022,0.01,baseline,0.868608,0.008481,0.233794912,run99
2023,0.01,baseline,0.729973,0.003659,0.191269675,run1
2023,0.01,baseline,0.86012,0.007691,0.233266175,run10
2023,0.01,baseline,0.533791,0.0020295,0.130352089,run100
2023,0.01,baseline,0.905782,0.008276,0.252338724,run11
2023,0.01,baseline,0.874121,0.0075495,0.240020491,run12
2023,0.01,baseline,0.402327,0.0020095,0.114030405,run13
2023,0.01,baseline,0.702976,0.004066,0.176500257,run14
2023,0.01,baseline,0.201644,0.001454,0.0946197,run15
2023,0.01,baseline,0.566436,0.002899,0.140996508,run16
2023,0.01,baseline,0.890015,0.0097665,0.255792246,run17
2023,0.01,baseline,0.383034,0.001558,0.111181944,run18
2023,0.01,baseline,0.780385,0.0043645,0.18111023,run19
2023,0.01,baseline,0.697569,0.0032015,0.17020992,run2
2023,0.01,baseline,0.269915,0.0014635,0.108989262,run20
2023,0.01,baseline,0.509445,0.0025855,0.145126466,run21
2023,0.01,baseline,0.440804,0.0017845,0.115018728,run22
2023,0.01,baseline,0.820515,0.0051385,0.206146926,run23
2023,0.01,baseline,0.853988,0.006457,0.221171362,run24
2023,0.01,baseline,0.236311,0.0010545,0.087425213,run25
2023,0.01,baseline,0.552977,0.002837,0.133687897,run26
2023,0.01,baseline,0.574269,0.0024305,0.156196042,run27
2023,0.01,baseline,0.303545,0.0017315,0.101469332,run28
2023,0.01,baseline,0.844918,0.0061835,0.219800369,run29
2023,0.01,baseline,0.159399,0.001451,0.089798301,run3
2023,0.01,baseline,0.515946,0.0020135,0.128815439,run30
2023,0.01,baseline,0.747296,0.00479,0.188563383,run31
2023,0.01,baseline,0.85821,0.0075,0.244637208,run32
2023,0.01,baseline,0.8026,0.004241,0.189160393,run33
2023,0.01,baseline,0.0545852,0.0016935,0.085493501,run34
2023,0.01,baseline,0.577431,0.0029895,0.136447191,run35
2023,0.01,baseline,0.201276,0.00088,0.08232193,run36
2023,0.01,baseline,0.133528,0.001475,0.090238661,run37
2023,0.01,baseline,0.460228,0.0020795,0.135051655,run38
2023,0.01,baseline,0.365639,0.001749,0.120160609,run39
2023,0.01,baseline,0.0747452,0.0015145,0.0820795,run4
2023,0.01,baseline,0.589017,0.002102,0.146549132,run40
2023,0.01,baseline,0.222623,0.0018445,0.115776961,run41
2023,0.01,baseline,0.845054,0.003997,0.195832762,run42
2023,0.01,baseline,0.280899,0.001628,0.098701653,run43
2023,0.01,baseline,0.958488,0.0207075,0.332582677,run44
2023,0.01,baseline,0.57381,0.0028635,0.144408966,run45
2023,0.01,baseline,0.233793,0.001227,0.094550648,run46
2023,0.01,baseline,0.514527,0.0015325,0.12631042,run47
2023,0.01,baseline,0.805474,0.0058575,0.208598719,run48
2023,0.01,baseline,0.645045,0.0022555,0.158545497,run49
2023,0.01,baseline,0.324812,0.0019915,0.119524228,run5
2023,0.01,baseline,0.39437,0.002093,0.112699588,run50
2023,0.01,baseline,0.158146,0.0011485,0.091197995,run51
2023,0.01,baseline,0.0753324,0.0011755,0.090501863,run52
2023,0.01,baseline,0.437749,0.0020265,0.117904388,run53
2023,0.01,baseline,0.317983,0.001985,0.122401659,run54
2023,0.01,baseline,0.526337,0.002068,0.137122316,run55
2023,0.01,baseline,0.732193,0.0027485,0.165347323,run56
2023,0.01,baseline,0.717736,0.003521,0.179564896,run57
2023,0.01,baseline,0.740808,0.004401,0.184311022,run58
2023,0.01,baseline,0.891585,0.008678,0.247104939,run59
2023,0.01,baseline,0.778449,0.004679,0.196492898,run6
2023,0.01,baseline,0.520815,0.0023955,0.138265761,run60
2023,0.01,baseline,0.182262,0.0012955,0.101987699,run61
2023,0.01,baseline,0.379147,0.001994,0.125702338,run62
2023,0.01,baseline,0.610665,0.0033655,0.151042902,run63
2023,0.01,baseline,0.307543,0.001748,0.113206133,run64
2023,0.01,baseline,0.133754,0.0013465,0.093767345,run65
2023,0.01,baseline,0.547781,0.002813,0.147742207,run66
2023,0.01,baseline,0.882819,0.009312,0.245404043,run67
2023,0.01,baseline,0.606383,0.0027075,0.138399445,run68
2023,0.01,baseline,0.103669,0.001001,0.085822254,run69
2023,0.01,baseline,0.4474,0.001792,0.124505028,run7
2023,0.01,baseline,0.352152,0.001444,0.102789238,run70
2023,0.01,baseline,0.899348,0.0103075,0.26591913,run71
2023,0.01,baseline,0.831588,0.004091,0.204744812,run72
2023,0.01,baseline,0.651542,0.002917,0.159285726,run73
2023,0.01,baseline,0.0931652,0.001041,0.096599133,run74
2023,0.01,baseline,0.160612,0.0014455,0.087737355,run75
2023,0.01,baseline,0.177304,0.0013305,0.089970816,run76
2023,0.01,baseline,0.353672,0.0015145,0.099640891,run77
2023,0.01,baseline,0.422666,0.002126,0.118292746,run78
2023,0.01,baseline,0.612752,0.0031305,0.168031797,run79
2023,0.01,baseline,0.365263,0.0015015,0.114530508,run8
2023,0.01,baseline,0.749763,0.0040275,0.186354975,run80
2023,0.01,baseline,0.84994,0.0081365,0.235138809,run81
2023,0.01,baseline,0.621543,0.0027465,0.158441435,run82
2023,0.01,baseline,0.802926,0.0057225,0.205306253,run83
2023,0.01,baseline,0.642709,0.0035005,0.162701817,run84
2023,0.01,baseline,0.47464,0.0015555,0.114456793,run85
2023,0.01,baseline,0.599184,0.0027855,0.153741869,run86
2023,0.01,baseline,0.532052,0.0029935,0.147178564,run87
2023,0.01,baseline,0.7314,0.0038985,0.17680267,run88
2023,0.01,baseline,0.512635,0.0026405,0.138537137,run89
2023,0.01,baseline,0.69384,0.0040785,0.171533924,run9
